Script	Run	Model	AUC
forWords_Hungarian_RandomOrder_Fine.py	3215166	RANDOM	45.56523439485111
forWords_Hungarian_RandomOrder_Fine.py	3456723	RANDOM	45.51524332878678
forWords_Hungarian_RandomOrder_Fine.py	3553854	RANDOM	45.306779946150954
forWords_Hungarian_RandomOrder_Fine.py	3945061	RANDOM	45.35601998555448
forWords_Hungarian_RandomOrder_Fine.py	398139	RANDOM	45.50659860795314
forWords_Hungarian_RandomOrder_Fine.py	4084821	RANDOM	45.3048526999521
forWords_Hungarian_RandomOrder_Fine.py	4305364	RANDOM	45.71887481794904
forWords_Hungarian_RandomOrder_Fine.py	4441823	RANDOM	45.71012099021786
forWords_Hungarian_RandomOrder_Fine.py	4494311	RANDOM	45.51288393861183
forWords_Hungarian_RandomOrder_Fine.py	4574946	RANDOM	45.64600411969754
forWords_Hungarian_RandomOrder_Fine.py	4766571	RANDOM	45.50596108155614
forWords_Hungarian_RandomOrder_Fine.py	4851924	REAL	45.300084017844426
forWords_Hungarian_RandomOrder_Fine.py	5053529	RANDOM	45.61521955157622
forWords_Hungarian_RandomOrder_Fine.py	5337030	RANDOM	45.51220681278914
forWords_Hungarian_RandomOrder_Fine.py	5418147	RANDOM	45.71354378225488
forWords_Hungarian_RandomOrder_Fine.py	5482763	RANDOM	45.5597570928966
forWords_Hungarian_RandomOrder_Fine.py	5565868	RANDOM	45.56486547986248
forWords_Hungarian_RandomOrder_Fine.py	5632523	RANDOM	45.513339722148416
forWords_Hungarian_RandomOrder_Fine.py	6043200	RANDOM	45.64944989957319
forWords_Hungarian_RandomOrder_Fine.py	6153911	RANDOM	45.599346527197476
forWords_Hungarian_RandomOrder_Fine.py	6395515	REVERSE	45.402523858967285
forWords_Hungarian_RandomOrder_Fine.py	6748050	RANDOM	45.50131530734201
forWords_Hungarian_RandomOrder_Fine.py	6748390	RANDOM	45.562992704349014
forWords_Hungarian_RandomOrder_Fine.py	6782556	RANDOM	45.53323698352746
forWords_Hungarian_RandomOrder_Fine.py	6949443	RANDOM	45.47213904010003
forWords_Hungarian_RandomOrder_Fine.py	696409	RANDOM	45.54481696702263
forWords_Hungarian_RandomOrder_Fine.py	703508	RANDOM	45.3360631544334
forWords_Hungarian_RandomOrder_Fine.py	7065501	RANDOM	45.408679626486325
forWords_Hungarian_RandomOrder_Fine.py	7103811	RANDOM	45.40689395547626
forWords_Hungarian_RandomOrder_Fine.py	7543519	RANDOM	45.574189939574154
forWords_Hungarian_RandomOrder_Fine.py	7625107	RANDOM	45.70994678464784
forWords_Hungarian_RandomOrder_Fine.py	7698636	RANDOM	45.58990039625316
forWords_Hungarian_RandomOrder_Fine.py	7996547	RANDOM	45.506262809881136
forWords_Hungarian_RandomOrder_Fine.py	8030169	RANDOM	45.46969629108047
forWords_Hungarian_RandomOrder_Fine.py	8064379	RANDOM	45.51699120997194
forWords_Hungarian_RandomOrder_Fine.py	8096536	RANDOM	45.37852038237307
forWords_Hungarian_RandomOrder_Fine.py	8501223	RANDOM	45.69301903158046
forWords_Hungarian_RandomOrder_Fine.py	8883500	RANDOM	45.71273252652501
forWords_Hungarian_RandomOrder_Fine.py	8945240	RANDOM	45.38037643934324
forWords_Hungarian_RandomOrder_Fine.py	9372508	RANDOM	45.44677971211191
forWords_Hungarian_RandomOrder_Fine.py	9945068	RANDOM	45.33670930925262
