999 16.528548872802222 Namespace(alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=724621, language='Finnish-TDT_2.6', model=None) [4.561705549382828, 2.3612212675431747, 2.3612212675431747, 2.3612212675431747]
TAM 0
Person.Number 2
Voice 4
Clitic 6
