Script	Run	Model	AUC
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4201862-RANDOM	RANDOM	40.823213025750114
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4254403-RANDOM	RANDOM	40.85885700209688
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	426347-RANDOM	RANDOM	40.49726056269762
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4415137-UNIV	UNIV	40.413060859235564
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4436308-UNIV	UNIV	40.41133011565547
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	451864-RANDOM	RANDOM	40.43554397821708
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	45298-RANDOM	RANDOM	40.52714556260256
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	464-RANDOM	RANDOM	40.45671063483766
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4805360-RANDOM	RANDOM	40.56803695867619
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4886780-RANDOM	RANDOM	40.49944373112722
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	49362-UNIV	UNIV	40.42445112745335
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5015427-RANDOM	RANDOM	40.52204943225358
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5015592-RANDOM	RANDOM	40.54099440085892
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5083303-UNIV	UNIV	40.43456610437141
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5235549-RANDOM	RANDOM	40.507454613621974
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5304138-RANDOM	RANDOM	40.4694397706057
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5315960-UNIV	UNIV	40.43384477222115
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5444621-RANDOM	RANDOM	40.4967659043904
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5452350-RANDOM	RANDOM	40.432806795547855
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5467420-RANDOM	RANDOM	40.90118130292851
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5535499-UNIV	UNIV	40.421155145579945
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5589182-RANDOM	RANDOM	40.511053828522094
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5659831-RANDOM	RANDOM	40.552285654395135
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5666659-UNIV	UNIV	40.435580518702245
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5680121-RANDOM	RANDOM	40.490413730535025
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5744491-RANDOM	RANDOM	40.50688196950372
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5784456-UNIV	UNIV	40.41132798043809
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5807707-RANDOM	RANDOM	40.431775275894495
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5841276-RANDOM	RANDOM	40.42583461463958
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5877414-RANDOM	RANDOM	40.51296646123029
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5885081-RANDOM	RANDOM	40.4345186843269
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5890060-UNIV	UNIV	40.42118224736328
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	590275-RANDOM	RANDOM	40.56687565381062
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5935794-RANDOM	RANDOM	40.546144074513855
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6094889-UNIV	UNIV	40.42904363051012
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6138120-RANDOM	RANDOM	40.884792478320854
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6274680-RANDOM	RANDOM	40.52806671998037
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	633716-RANDOM	RANDOM	40.59619609490907
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6348392-RANDOM	RANDOM	40.813343143793674
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6383328-UNIV	UNIV	40.46007858849913
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6521365-UNIV	UNIV	40.41755485836329
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6583509-RANDOM	RANDOM	40.44045321002709
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6656233-RANDOM	RANDOM	40.50534622264321
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6704363-RANDOM	RANDOM	40.572150834011914
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6705146-UNIV	UNIV	40.42960138116176
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6746783-RANDOM	RANDOM	40.479768959247146
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6767670-RANDOM	RANDOM	40.53946444559614
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6788541-UNIV	UNIV	40.435048383472555
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6846552-UNIV	UNIV	40.41136321453217
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6863281-RANDOM	RANDOM	40.55846215682507
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6868556-RANDOM	RANDOM	40.529431987862814
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6954972-RANDOM	RANDOM	40.497417428833245
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7060398-UNIV	UNIV	40.42385622909773
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7190897-UNIV	UNIV	40.4196081978155
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7248646-RANDOM	RANDOM	40.531028285334145
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	725863-RANDOM	RANDOM	40.56190811755347
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7306296-UNIV	UNIV	40.40513689473927
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7571956-UNIV	UNIV	40.42412699434008
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7602084-RANDOM	RANDOM	40.5267146530582
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7609000-RANDOM	RANDOM	40.4343929979409
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7639174-RANDOM	RANDOM	40.48022997398474
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7668114-RANDOM	RANDOM	40.51188375658965
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7762255-UNIV	UNIV	40.41495392429351
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7782479-UNIV	UNIV	40.42138524526186
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7820050-UNIV	UNIV	40.42883038256131
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7914215-RANDOM	RANDOM	40.42136427436752
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7916521-RANDOM	RANDOM	40.47766240812763
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7979596-UNIV	UNIV	40.46401426043037
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7990992-RANDOM	RANDOM	40.93937545687402
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	813983-RANDOM	RANDOM	40.491652527719864
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8166012-RANDOM	RANDOM	40.438769707942036
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	824498-RANDOM	RANDOM	40.88552467397476
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8327135-RANDOM	RANDOM	40.80335033001921
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8387761-RANDOM	RANDOM	40.915925229649424
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8583582-UNIV	UNIV	40.42422974373757
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8641970-RANDOM	RANDOM	40.496543596435515
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8651562-UNIV	UNIV	40.417978907340164
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8652348-RANDOM	RANDOM	40.936162959393364
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8990438-RANDOM	RANDOM	40.4414038015787
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	9036731-UNIV	UNIV	40.42621049252516
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	9065842-RANDOM	RANDOM	40.43441866506659
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	9075356-UNIV	UNIV	40.47412251018878
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	9268053-UNIV	UNIV	40.469132649312314
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	93119-RANDOM	RANDOM	40.53185216749192
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	9334335-RANDOM	RANDOM	40.54277418102468
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	945302-RANDOM	RANDOM	40.594319906151
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	9588031-RANDOM	RANDOM	40.48271423939502
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	9602325-UNIV	UNIV	40.469471016119904
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	968540-UNIV	UNIV	40.46042091075171
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	9706153-RANDOM	RANDOM	40.453544487515686
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	9712348-RANDOM	RANDOM	40.4694397706057
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	9757193-RANDOM	RANDOM	40.88395897990703
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	9776552-RANDOM	RANDOM	40.53553173187238
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	989586-RANDOM	RANDOM	40.533008638200194
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	9937009-UNIV	UNIV	40.41097273946769
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	9967187-UNIV	UNIV	40.46319337446286
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	REAL	REAL	40.44489915587589
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	REVERSE	REVERSE	40.515950005991996
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8394426-OPTIM	OPTIM	40.41357060442791
