<OOV>	<OOV>	4	7.189221347099437	4.150698880011664
Object/reflexive	Derivation	2	0.13611268781603192	0.0
ROOT	Derivation	15	2.8890640103765577	2.2732388235821657
Subject	Derivation	13	0.024216446727659564	0.33262530054784983
Tense/aspect	Derivation	6	0.5172840695329345	0.5274597437800361
Valence	Derivation	8	5.125981395752329	0.0
Subject	Infinitive	3	0.3992546457988877	0.35892099816887746
Tense/aspect	Infinitive	2	2.9173772616989737	0.0
Negation	Int/Rel	2	0.0	0.0
Object/reflexive	Int/Rel	10	-0.13339400979294974	0.7709537046981624
ROOT	Int/Rel	51	1.3951437759993326	2.3046817191256204
Subject	Int/Rel	57	0.8254599163527702	1.3562101350321856
Tense/aspect	Int/Rel	31	3.5103779412808254	0.8757172735976856
Valence	Int/Rel	8	1.8011160516723304	1.2481104052855836
Voice	Int/Rel	4	0.1896425706842524	0.0
<OOV>	Mood	10	0.0	0.0
Derivation	Mood	15	3.0216779624163914	1.0255684420951001
Infinitive	Mood	44	0.5130035997998615	0.8491596999112422
Int/Rel	Mood	59	3.851069227693864	1.6655230487061106
Negation	Mood	26	0.3091234163527932	1.1148114252706478
Object/reflexive	Mood	420	0.03470427669515745	0.597060703876272
Other_copula	Mood	4	0.0	0.0
ROOT	Mood	1890	2.0112274814065105	1.64981163585296
Subject	Mood	1779	0.01719495881899732	0.48933178657902
Tense/aspect	Mood	1079	0.9995492196701681	1.3860054559313961
Valence	Mood	238	2.0220634601576206	1.3344754096484492
Voice	Mood	64	1.6138333524459478	1.3537486166928845
Subject	Negation	21	2.345887167125662	1.4195292270884836
Tense/aspect	Negation	3	1.4891661392027995	0.19902802370354436
<OOV>	Object/reflexive	4	0.0	0.0
Infinitive	Object/reflexive	15	3.1393803478235784	0.22808192608527658
Negation	Object/reflexive	11	2.148837360180365	1.658585128062428
Subject	Object/reflexive	387	0.8450260334337227	1.051394054620258
Tense/aspect	Object/reflexive	247	2.9386723672420665	1.4841198140426823
Subject	Other_copula	4	0.5879070263292574	2.3075921688352983
<OOV>	ROOT	10	-0.044183275227903884	0.06770072296512722
Infinitive	ROOT	44	1.573175538766037	2.1508984977832384
Int/Rel	ROOT	8	1.0119345829320818	1.7357292416899568
Negation	ROOT	26	0.9556751710744721	1.8230265072928216
Object/reflexive	ROOT	420	3.392127275371893	2.249832991605915
Other_copula	ROOT	4	0.0	0.0
Subject	ROOT	1780	1.1510531263247823	1.8697518493985636
Tense/aspect	ROOT	800	1.820627248764503	2.0725710135694064
<OOV>	Subject	13	0.6144954016140621	1.912915916415677
Int/Rel	Subject	9	1.2773696415108111	1.2222722942866213
Negation	Subject	5	0.20773244197530416	0.16914219410327924
Other_copula	Subject	4	-0.7770689487650817	0.4486409667484194
Subject	Subject	161	1.163041233166542	1.0537462947089133
Tense/aspect	Subject	151	2.446998593299911	1.4121584079654936
<OOV>	Tense/aspect	8	0.0	0.0
Int/Rel	Tense/aspect	4	-0.1625829447383535	0.8923200824336273
Negation	Tense/aspect	3	3.3305356698075053	2.3652592908545773
Object/reflexive	Tense/aspect	80	0.0771271058918246	0.6268420874747812
Other_copula	Tense/aspect	3	0.0	0.0
ROOT	Tense/aspect	279	2.757946130300955	1.6193995328218038
Subject	Tense/aspect	1143	2.2676073626586617	1.4184807699051765
Tense/aspect	Tense/aspect	65	0.3692266609283123	1.3532853257478699
Valence	Tense/aspect	32	2.4482459798328113	1.2229885976813433
Voice	Tense/aspect	26	3.84509837028574	8.429369702178807e-08
Infinitive	Valence	14	0.016477924046078778	0.8986625004218007
Negation	Valence	7	-0.09902102579427798	0.24255098700295225
Object/reflexive	Valence	89	0.7349355644403779	1.100857520940644
ROOT	Valence	238	3.664478104769607	2.3304409052358213
Subject	Valence	201	-0.051782203266430786	0.524973122509154
Tense/aspect	Valence	105	0.07684650433736195	0.7312858184048491
Valence	Valence	18	2.384244223952093	2.1582368660469093
Object/reflexive	Voice	5	1.3297550822531488	0.6687311963707743
ROOT	Voice	64	3.0994172382371965	1.8431191787345638
Subject	Voice	67	0.9852744683914311	1.2405177039159754
Tense/aspect	Voice	18	-0.11946256025719618	0.9650930641380085
Valence	Voice	4	2.9351249987454153	0.011322889740801098
