Script	Run	Model	AUC
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	4858675-RANDOM	RANDOM	34.737719240103665
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	4947231-UNIV	UNIV	34.370465157442545
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	4965843-RANDOM	RANDOM	34.420477141120934
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	5188353-UNIV	UNIV	34.29934303552536
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	520008-UNIV	UNIV	34.286935163177176
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	5231318-UNIV	UNIV	34.342568938069164
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	5359837-UNIV	UNIV	34.29103577779112
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	538266-RANDOM	RANDOM	34.71478299632903
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	5524393-UNIV	UNIV	34.22767773148021
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	5689093-RANDOM	RANDOM	34.63562755207764
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	574400-UNIV	UNIV	34.331060417645105
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	5780508-RANDOM	RANDOM	34.615168830225144
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	5840771-RANDOM	RANDOM	34.505743617287216
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	5856329-RANDOM	RANDOM	34.79163258933366
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	5866828-UNIV	UNIV	34.185103369538155
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	5903336-RANDOM	RANDOM	34.69264100143958
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	5991609-RANDOM	RANDOM	34.55004728249995
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	6027765-RANDOM	RANDOM	34.62640064621638
forWords_Turkish_RandomOrder_Coarse_FineSurprisal.py	605078-UNIV	UNIV	34.30304554298803
