99 16.159145029888887 Namespace(alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=8618788, language='Sesotho_Acqdiv') [4.815970157555162, 2.3957709686558823, 2.2651225301056006, 2.2651225301056006]
Other_locative 0
Valence 2
Derivation 4
Voice 6
Tense/aspect 8
Other_possessive 10
Int/Rel 12
Other_perfective 14
Mood 16
Other_copula 18
Other_mi 20
