Script	Run	Model	AUC
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	2839608-UNIV	UNIV	28.943742110151554
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	2893922-UNIV	UNIV	28.94811649999399
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	2956585-UNIV	UNIV	28.870403203248998
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	2973341-UNIV	UNIV	28.873662762599793
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	2998504-RANDOM	RANDOM	28.797624769363082
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	308540-UNIV	UNIV	28.982125804329897
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3151363-UNIV	UNIV	28.98120461763182
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3198703-RANDOM	RANDOM	29.03020414713462
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	32533-UNIV	UNIV	28.872777950017323
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3352288-RANDOM	RANDOM	28.93614803781317
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3356362-UNIV	UNIV	28.94387635076044
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3378871-UNIV	UNIV	28.94249012275047
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3379149-RANDOM	RANDOM	28.92534195433679
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	340404-RANDOM	RANDOM	28.853003801606544
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3407376-UNIV	UNIV	29.006554780730035
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3529955-RANDOM	RANDOM	28.865668470562596
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3538360-RANDOM	RANDOM	28.947862415058047
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3599737-RANDOM	RANDOM	29.026180715125847
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3640599-RANDOM	RANDOM	28.942301516523703
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3648776-UNIV	UNIV	28.9452771708264
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3655703-UNIV	UNIV	28.848207370763863
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3749608-RANDOM	RANDOM	28.896741068731313
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3758141-RANDOM	RANDOM	28.935833649537535
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3760738-RANDOM	RANDOM	28.864388731089154
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3764396-RANDOM	RANDOM	28.917941218166195
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3817586-RANDOM	RANDOM	28.847148466573557
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3892317-UNIV	UNIV	28.876570582470634
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3938378-UNIV	UNIV	28.873039017005958
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	3941765-RANDOM	RANDOM	28.896684071459205
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	396438-RANDOM	RANDOM	28.92512313643047
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4008453-RANDOM	RANDOM	28.862105363903858
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4009666-UNIV	UNIV	28.865864888624948
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	401294-RANDOM	RANDOM	28.93557503022805
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	407840-RANDOM	RANDOM	29.034441700416856
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4118109-RANDOM	RANDOM	28.86061338568627
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4266944-RANDOM	RANDOM	28.906556654558596
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4269298-UNIV	UNIV	28.92510324503545
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4301248-RANDOM	RANDOM	28.921531281355524
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	43049-RANDOM	RANDOM	28.912066273234153
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4332108-RANDOM	RANDOM	28.871566747267206
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	433383-RANDOM	RANDOM	28.943059477893385
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4364158-UNIV	UNIV	28.99829901337946
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4386188-UNIV	UNIV	28.87038782808747
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4416404-UNIV	UNIV	28.998664217097016
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4419441-RANDOM	RANDOM	28.953845445204884
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4450749-RANDOM	RANDOM	28.85957714252007
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4479631-UNIV	UNIV	28.930391813464567
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4503532-RANDOM	RANDOM	28.953429018942394
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4511081-UNIV	UNIV	28.845400700505007
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4616774-UNIV	UNIV	28.944234202437613
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4617784-RANDOM	RANDOM	28.945827355304992
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	466102-UNIV	UNIV	28.79596576104201
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4681619-UNIV	UNIV	28.92132518584422
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4706025-UNIV	UNIV	28.787983702087185
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4729854-RANDOM	RANDOM	28.92593507853969
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4896642-RANDOM	RANDOM	28.951239131435408
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4896822-RANDOM	RANDOM	28.953455017699042
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4897663-RANDOM	RANDOM	28.864998940077612
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	4914945-RANDOM	RANDOM	28.900907987888825
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5078874-UNIV	UNIV	28.930107058656425
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5148187-RANDOM	RANDOM	28.92647462153493
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5161577-RANDOM	RANDOM	28.7888426454562
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5197864-RANDOM	RANDOM	28.889462592840673
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5227291-UNIV	UNIV	28.84574639190931
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	5262792-RANDOM	RANDOM	28.982714657919878
