Mood	Agr	118	3.095227940206745	1.725448406167038
ROOT	Agr	518	0.0916660423769489	0.8182285219531492
Tense	Agr	206	3.132614718161523	0.46148574585299595
Valence	Agr	13	0.7721323331744758	0.6968841998164717
Agr	Inf	4	2.060171094344846	0.0
ROOT	Inf	99	0.16202858356945968	1.0968613477746454
Valence	Inf	4	-1.4880770554298328	0.0
Mood	Mood	8	2.6049682975153923	0.8305093696334809
ROOT	Mood	186	0.41158689927833747	1.880712646813998
Tense	Mood	7	2.0783528926362824	4.2146848510894035e-08
Valence	Mood	3	3.3008686562819407	7.300048299977713e-08
ROOT	ROOT	11	0.0	0.0
ROOT	Tense	338	1.3222999630645031	1.5185548235196487
Valence	Tense	9	3.166616472904494	0.0
ROOT	Valence	19	0.5282023203026348	2.0648434832153564
