Script	Run	Model	AUC
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	6763072-UNIV	UNIV	49.06857532623389
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	6909613-RANDOM	RANDOM	48.90819581937271
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	7172949-RANDOM	RANDOM	49.163783015447045
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	7342302-UNIV	UNIV	49.06631853571895
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	7370493-RANDOM	RANDOM	49.064137061376975
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	778519-RANDOM	RANDOM	49.17695047290201
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	7892763-UNIV	UNIV	48.909236282997334
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	7905041-RANDOM	RANDOM	48.86255377476596
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	8429992-RANDOM	RANDOM	48.919850391177384
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	843990-UNIV	UNIV	48.863733206561335
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	8650310-UNIV	UNIV	48.85993235636183
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	8792918-RANDOM	RANDOM	48.90522586581654
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	8946574-RANDOM	RANDOM	48.910196944905536
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	9066624-UNIV	UNIV	48.906988970424514
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	9095664-RANDOM	RANDOM	49.06672192522022
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	9133575-RANDOM	RANDOM	49.174931655061016
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	9158751-RANDOM	RANDOM	48.919850391177384
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	9217125-RANDOM	RANDOM	49.17439937313537
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	9242248-RANDOM	RANDOM	48.922659794944366
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	9255388-RANDOM	RANDOM	48.919850391177384
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	9260682-RANDOM	RANDOM	49.174249290387415
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	9363377-RANDOM	RANDOM	49.06185678732374
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	9984383-RANDOM	RANDOM	48.90330838133072
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	REAL	REAL	48.86251341703045
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	REVERSE	REVERSE	49.17646091602134
forWords_Hungarian_RandomOrder_Nouns_Coarse_FineSurprisal.py	5300157-OPTIM	OPTIM	48.86254555401508
